n1863,java+method://CH.ifa.draw.framework.DrawingView.freezeView(),freezeView,Operation
n1864,java+field://CH.ifa.draw.figures.TextFigure.fSizeIsDirty,fSizeIsDirty,Variable
n1865,java+method://CH.ifa.draw.standard.CompositeFigure.bringToFront(CH.ifa.draw.framework.Figure),bringToFront,Operation
n1866,"java+method://CH.ifa.draw.framework.Drawing.findFigureInside(int,int)",findFigureInside,Operation
n1867,"java+method://CH.ifa.draw.figures.GroupFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",basicDisplayBox,Operation
n1868,java+method://CH.ifa.draw.framework.Drawing.draw(java.awt.Graphics),draw,Operation
n1869,java+method://CH.ifa.draw.samples.javadraw.JavaDrawApplet.toggleAnimation(),toggleAnimation,Operation
n187,java+class://CH.ifa.draw.util.StorableInput,StorableInput,Structure
n1870,java+field://CH.ifa.draw.figures.ImageFigure.fFileName,fFileName,Variable
n1871,"java+method://CH.ifa.draw.figures.ScribbleTool.point(int,int)",point,Operation
n1872,java+method://CH.ifa.draw.contrib.PolygonFigure.chop(java.awt.Point),chop,Operation
n1873,java+package://CH.ifa.draw.samples.javadraw,javadraw,Container
n1874,java+field://CH.ifa.draw.util.Iconkit.fgIconkit,fgIconkit,Variable
n1875,java+field://CH.ifa.draw.standard.StandardDrawingView.fSelection,fSelection,Variable
n1876,java+method://CH.ifa.draw.standard.StandardDrawingView.getPreferredSize(),getPreferredSize,Operation
n1877,java+method://CH.ifa.draw.figures.ImageFigure.displayBox(),displayBox,Operation
n1878,java+field://CH.ifa.draw.util.ColorMap.fMap,fMap,Variable
n1879,java+method://CH.ifa.draw.figures.LineFigure.startPoint(),startPoint,Operation
n188,java+method://CH.ifa.draw.framework.Connector.displayBox(),displayBox,Operation
n1880,java+method://CH.ifa.draw.figures.AttributeFigure.getFillColor(),getFillColor,Operation
n1881,java+method://CH.ifa.draw.applet.SleeperThread.run(),run,Operation
n1882,java+field://CH.ifa.draw.figures.RoundRectangleFigure.roundRectangleSerializedDataVersion,roundRectangleSerializedDataVersion,Variable
n1883,java+method://CH.ifa.draw.samples.pert.PertFigure.removePreTask(CH.ifa.draw.samples.pert.PertFigure),removePreTask,Operation
n1884,java+method://CH.ifa.draw.standard.CompositeFigure.figureCount(),figureCount,Operation
n1885,java+field://CH.ifa.draw.figures.ArrowTip.fInnerRadius,fInnerRadius,Variable
n1886,java+method://CH.ifa.draw.standard.BoxHandleKit.southEast(CH.ifa.draw.framework.Figure),southEast,Operation
n1887,java+method://CH.ifa.draw.applet.DrawApplet.createButtons(java.awt.Panel).$anonymous2.actionPerformed(java.awt.event.ActionEvent),actionPerformed,Operation
n1888,java+field://CH.ifa.draw.samples.javadraw.AnimationDecorator.animationDecoratorSerializedDataVersion,animationDecoratorSerializedDataVersion,Variable
n1889,java+method://CH.ifa.draw.application.DrawApplication.promptSaveAsSerialized(),promptSaveAsSerialized,Operation
n189,java+method://CH.ifa.draw.framework.DrawingView.clearSelection(),clearSelection,Operation
n1890,java+method://CH.ifa.draw.util.PaletteIcon.getHeight(),getHeight,Operation
n1891,java+method://CH.ifa.draw.standard.ToolButton.paintNormal(java.awt.Graphics),paintNormal,Operation
n1892,java+method://CH.ifa.draw.figures.RectangleFigure.write(CH.ifa.draw.util.StorableOutput),write,Operation
n1893,java+field://CH.ifa.draw.standard.ConnectionTool.fConnectorTarget,fConnectorTarget,Variable
n1894,"java+method://CH.ifa.draw.standard.SouthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",invokeStep,Operation
n1895,"java+constructor://CH.ifa.draw.figures.ArrowTip.ArrowTip(double,double,double)",ArrowTip,Constructor
n1896,"java+method://CH.ifa.draw.samples.javadraw.PatternPainter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",draw,Operation
n1897,java+field://CH.ifa.draw.figures.ElbowHandle.fLastY,fLastY,Variable
n1898,java+constructor://CH.ifa.draw.standard.SouthWestHandle.SouthWestHandle(CH.ifa.draw.framework.Figure),SouthWestHandle,Constructor
n1899,java+field://CH.ifa.draw.util.Geom.NORTH,NORTH,Variable
n19,java+method://CH.ifa.draw.standard.ChangeConnectionHandle.target(),target,Operation
n190,"java+method://CH.ifa.draw.standard.OffsetLocator.moveBy(int,int)",moveBy,Operation
n1900,java+method://CH.ifa.draw.standard.StandardDrawingView.drawAll(java.awt.Graphics),drawAll,Operation
n1901,java+field://CH.ifa.draw.samples.javadraw.Animator.DELAY,DELAY,Variable
n1902,java+class://CH.ifa.draw.samples.nothing.NothingApplet,NothingApplet,Structure
n1903,java+method://CH.ifa.draw.standard.AbstractTool.deactivate(),deactivate,Operation
n1904,java+method://CH.ifa.draw.samples.javadraw.JavaDrawApp.openView(),openView,Operation
n1905,"java+method://CH.ifa.draw.standard.AbstractFigure.setAttribute(java.lang.String,java.lang.Object)",setAttribute,Operation
n1906,java+field://CH.ifa.draw.framework.Handle.HANDLESIZE,HANDLESIZE,Variable
n1907,java+method://CH.ifa.draw.framework.DrawingView.repairDamage(),repairDamage,Operation
n1908,"java+method://CH.ifa.draw.figures.LineConnection.basicMoveBy(int,int)",basicMoveBy,Operation
n1909,"java+constructor://CH.ifa.draw.figures.ElbowHandle.ElbowHandle(CH.ifa.draw.figures.LineConnection,int)",ElbowHandle,Constructor
n191,java+class://CH.ifa.draw.standard.ToggleGridCommand,ToggleGridCommand,Structure
n1910,java+method://CH.ifa.draw.framework.FigureSelection.getData(java.lang.String),getData,Operation
n192,"java+method://CH.ifa.draw.standard.SelectionTool.createHandleTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Handle)",createHandleTracker,Operation
n193,"java+constructor://CH.ifa.draw.util.PaletteIcon.PaletteIcon(java.awt.Dimension,java.awt.Image,java.awt.Image,java.awt.Image)",PaletteIcon,Constructor
n194,java+constructor://CH.ifa.draw.contrib.TriangleRotationHandle.TriangleRotationHandle(CH.ifa.draw.contrib.TriangleFigure),TriangleRotationHandle,Constructor
n195,java+method://CH.ifa.draw.standard.TextHolder.textDisplayBox(),textDisplayBox,Operation
n196,java+constructor://CH.ifa.draw.samples.javadraw.BouncingDrawing.BouncingDrawing(),,Constructor
n197,"java+method://CH.ifa.draw.standard.ConnectionTool.findConnector(int,int,CH.ifa.draw.framework.Figure)",findConnector,Operation
n198,java+method://CH.ifa.draw.framework.DrawingView.selectionElements(),selectionElements,Operation
n199,java+method://CH.ifa.draw.applet.DrawApplet.showHelp(),showHelp,Operation
n2,java+method://CH.ifa.draw.framework.DrawingView.getGraphics(),getGraphics,Operation
n20,java+method://CH.ifa.draw.samples.javadraw.JavaDrawViewer.view(),view,Operation
n200,"java+method://CH.ifa.draw.samples.javadraw.BouncingDrawing.replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",replace,Operation
n201,"java+method://CH.ifa.draw.standard.DecoratorFigure.basicMoveBy(int,int)",basicMoveBy,Operation
n202,java+method://CH.ifa.draw.contrib.PolygonScaleHandle.getOrigin(),getOrigin,Operation
n203,java+class://CH.ifa.draw.contrib.TriangleFigure,TriangleFigure,Structure
n204,java+class://CH.ifa.draw.util.ColorMap,ColorMap,Structure
n205,java+field://CH.ifa.draw.util.Geom.EAST,EAST,Variable
n206,java+method://CH.ifa.draw.util.CommandMenu.add(CH.ifa.draw.util.Command),add,Operation
n207,java+field://CH.ifa.draw.standard.StandardDrawingView.fForegrounds,fForegrounds,Variable
n208,java+method://CH.ifa.draw.figures.RoundRectangleFigure.read(CH.ifa.draw.util.StorableInput),read,Operation
n209,java+field://CH.ifa.draw.figures.LineFigure.serialVersionUID,serialVersionUID,Variable
n21,java+method://CH.ifa.draw.util.StorableOutput.writeRef(CH.ifa.draw.util.Storable),writeRef,Operation
n210,java+method://CH.ifa.draw.figures.LineConnection.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),figureInvalidated,Operation
n211,"java+constructor://CH.ifa.draw.samples.javadraw.Animator.Animator(CH.ifa.draw.util.Animatable,CH.ifa.draw.framework.DrawingView)",Animator,Constructor
n212,java+method://CH.ifa.draw.standard.CompositeFigure.figures(),figures,Operation
n213,java+field://CH.ifa.draw.standard.ChangeConnectionHandle.fStart,fStart,Variable
n214,java+constructor://CH.ifa.draw.util.Geom.Geom(),Geom,Constructor
n215,java+class://CH.ifa.draw.standard.SouthEastHandle,SouthEastHandle,Structure
n216,java+field://CH.ifa.draw.util.StorableOutput.fStream,fStream,Variable
n217,"java+method://CH.ifa.draw.standard.ChangeConnectionHandle.setPoint(int,int)",setPoint,Operation
n218,java+field://CH.ifa.draw.standard.ConnectionTool.fPrototype,fPrototype,Variable
n219,java+field://CH.ifa.draw.figures.RadiusHandle.fRadius,fRadius,Variable
n22,"java+method://CH.ifa.draw.standard.SimpleUpdateStrategy.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",draw,Operation
n220,java+method://CH.ifa.draw.standard.StandardDrawing.lock(),lock,Operation
n221,"java+method://CH.ifa.draw.standard.ConnectionTool.trackConnectors(java.awt.event.MouseEvent,int,int)",trackConnectors,Operation
n222,"java+constructor://CH.ifa.draw.standard.HandleTracker.HandleTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Handle)",HandleTracker,Constructor
n223,java+method://CH.ifa.draw.standard.DecoratorFigure.displayBox(),displayBox,Operation
n224,"java+method://CH.ifa.draw.standard.ConnectionHandle.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing)",findConnectableFigure,Operation
n225,java+method://CH.ifa.draw.application.DrawApplication.paletteUserSelected(CH.ifa.draw.util.PaletteButton),paletteUserSelected,Operation
n226,"java+method://CH.ifa.draw.util.PaletteListener.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean)",paletteUserOver,Operation
n227,java+method://CH.ifa.draw.framework.DrawingView.getBackground(),getBackground,Operation
n228,java+method://CH.ifa.draw.util.PaletteButton.select(),select,Operation
n229,"java+method://CH.ifa.draw.figures.ChopEllipseConnector.chop(CH.ifa.draw.framework.Figure,java.awt.Point)",chop,Operation
n23,java+method://CH.ifa.draw.standard.ChangeConnectionEndHandle.disconnect(),disconnect,Operation
n230,java+field://CH.ifa.draw.standard.AbstractFigure.fListener,fListener,Variable
n231,java+constructor://java.awt.Label.Label(java.lang.String),,Constructor
n232,java+constructor://CH.ifa.draw.figures.PolyLineConnector.PolyLineConnector(CH.ifa.draw.framework.Figure),PolyLineConnector,Constructor
n233,java+field://CH.ifa.draw.figures.ImageFigure.fImage,fImage,Variable
n234,"java+constructor://CH.ifa.draw.standard.CreationTool.CreationTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)",CreationTool,Constructor
n235,java+constructor://CH.ifa.draw.samples.javadraw.JavaDrawApp.createAnimationMenu().$anonymous1.(),,Constructor
n236,java+class://CH.ifa.draw.util.PaletteButton,PaletteButton,Structure
n237,java+method://CH.ifa.draw.standard.CompositeFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),figureRemoved,Operation
n238,java+method://CH.ifa.draw.figures.PolyLineFigure.pointAt(int),pointAt,Operation
n239,"java+method://CH.ifa.draw.util.Geom.lineContainsPoint(int,int,int,int,int,int)",lineContainsPoint,Operation
n24,java+method://CH.ifa.draw.standard.TextHolder.setText(java.lang.String),setText,Operation
n240,java+field://CH.ifa.draw.util.PaletteButton.fOldState,fOldState,Variable
n241,java+method://CH.ifa.draw.samples.javadraw.JavaDrawApp.createImagesMenu(),createImagesMenu,Operation
n242,java+method://CH.ifa.draw.samples.javadraw.URLTool.endEdit(),endEdit,Operation
n243,"java+method://CH.ifa.draw.standard.ConnectionHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",invokeStart,Operation
n244,java+constructor://CH.ifa.draw.figures.PolyLineLocator.PolyLineLocator(int),PolyLineLocator,Constructor
n245,"java+method://CH.ifa.draw.standard.CompositeFigure.findFigure(java.awt.Rectangle,CH.ifa.draw.framework.Figure)",findFigure,Operation
n246,java+method://CH.ifa.draw.standard.FigureChangeEventMulticaster.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),figureRequestUpdate,Operation
n247,java+field://CH.ifa.draw.samples.javadraw.AnimationDecorator.fXVelocity,fXVelocity,Variable
n248,java+field://CH.ifa.draw.util.Iconkit.fRegisteredImages,fRegisteredImages,Variable
n249,"java+constructor://CH.ifa.draw.standard.ToolButton.ToolButton(CH.ifa.draw.util.PaletteListener,java.lang.String,java.lang.String,CH.ifa.draw.framework.Tool)",ToolButton,Constructor
n25,java+class://CH.ifa.draw.figures.ElbowConnection,ElbowConnection,Structure
n250,"java+constructor://CH.ifa.draw.standard.ToggleGridCommand.ToggleGridCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,java.awt.Point)",ToggleGridCommand,Constructor
n251,java+method://CH.ifa.draw.standard.DecoratorFigure.connectorVisibility(boolean),connectorVisibility,Operation
n252,java+field://CH.ifa.draw.figures.PolyLineLocator.fIndex,fIndex,Variable
n253,java+method://CH.ifa.draw.standard.ConnectionTool.deactivate(),deactivate,Operation
n254,java+method://CH.ifa.draw.util.CommandMenu.checkEnabled(),checkEnabled,Operation
n255,java+field://CH.ifa.draw.standard.AbstractFigure.serialVersionUID,serialVersionUID,Variable
n256,java+method://CH.ifa.draw.figures.TextTool.endEdit(),endEdit,Operation
n257,"java+method://CH.ifa.draw.figures.ImageFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",basicDisplayBox,Operation
n258,java+field://CH.ifa.draw.standard.OffsetLocator.offsetLocatorSerializedDataVersion,offsetLocatorSerializedDataVersion,Variable
n259,java+method://CH.ifa.draw.application.DrawApplication.createFileMenu().$anonymous2.actionPerformed(java.awt.event.ActionEvent),actionPerformed,Operation
n26,"java+method://CH.ifa.draw.samples.pert.PertDependency.handleDisconnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",handleDisconnect,Operation
n260,java+method://CH.ifa.draw.standard.SelectAreaTracker.eraseRubberBand(),eraseRubberBand,Operation
n261,"java+method://CH.ifa.draw.figures.PolyLineFigure.connectorAt(int,int)",connectorAt,Operation
n262,java+field://CH.ifa.draw.util.StorableInput.fMap,fMap,Variable
n263,"java+constructor://CH.ifa.draw.standard.FigureChangeEventMulticaster.FigureChangeEventMulticaster(java.util.EventListener,java.util.EventListener)",FigureChangeEventMulticaster,Constructor
n264,java+method://CH.ifa.draw.standard.StandardDrawing.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),figureInvalidated,Operation
n265,java+method://CH.ifa.draw.util.PaletteButton.mouseClicked(java.awt.event.MouseEvent),mouseClicked,Operation
n266,java+method://CH.ifa.draw.figures.AttributeFigure.drawBackground(java.awt.Graphics),drawBackground,Operation
n267,"java+method://CH.ifa.draw.standard.DecoratorFigure.setAttribute(java.lang.String,java.lang.Object)",setAttribute,Operation
n268,java+interface://CH.ifa.draw.util.PaletteListener,PaletteListener,Structure
n269,java+method://CH.ifa.draw.figures.TextFigure.setCurrentFontName(java.lang.String),setCurrentFontName,Operation
n27,java+class://CH.ifa.draw.standard.SelectAreaTracker,SelectAreaTracker,Structure
n270,java+method://CH.ifa.draw.applet.DrawApplet.readFromObjectInput(java.lang.String),readFromObjectInput,Operation
n271,"java+method://CH.ifa.draw.standard.ConnectionHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView)",invokeEnd,Operation
n272,java+constructor://CH.ifa.draw.framework.FigureChangeEvent.FigureChangeEvent(CH.ifa.draw.framework.Figure),FigureChangeEvent,Constructor
n273,"java+method://CH.ifa.draw.framework.Drawing.findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure)",findFigureInsideWithout,Operation
n274,java+method://CH.ifa.draw.figures.ScribbleTool.activate(),activate,Operation
n275,java+method://CH.ifa.draw.contrib.PolygonFigure.center(java.awt.Polygon),center,Operation
n276,java+method://CH.ifa.draw.standard.AbstractHandle.displayBox(),displayBox,Operation
n277,java+method://CH.ifa.draw.standard.ChangeConnectionEndHandle.connect(CH.ifa.draw.framework.Connector),connect,Operation
n278,"java+method://CH.ifa.draw.contrib.PolygonFigure.addPoint(int,int)",addPoint,Operation
n279,java+field://CH.ifa.draw.figures.TextTool.fTypingTarget,fTypingTarget,Variable
n28,"java+method://CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView)",invokeEnd,Operation
n280,"java+method://CH.ifa.draw.samples.javadraw.FollowURLTool.mouseMove(java.awt.event.MouseEvent,int,int)",mouseMove,Operation
n281,"java+method://CH.ifa.draw.standard.AbstractHandle.invokeStart(int,int,CH.ifa.draw.framework.Drawing)",invokeStart,Operation
n282,"java+method://CH.ifa.draw.samples.javadraw.AnimationDecorator.basicMoveBy(int,int)",basicMoveBy,Operation
n283,java+method://CH.ifa.draw.util.FloatingTextField.createOverlay(java.awt.Container),createOverlay,Operation
n284,"java+method://CH.ifa.draw.samples.pert.PertDependency.handleConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",handleConnect,Operation
n285,"java+method://CH.ifa.draw.contrib.PolygonScaleHandle.invokeStart(int,int,CH.ifa.draw.framework.Drawing)",invokeStart,Operation
n286,java+method://CH.ifa.draw.framework.ConnectionFigure.startPoint(),startPoint,Operation
n287,java+method://CH.ifa.draw.figures.RoundRectangleFigure.drawFrame(java.awt.Graphics),drawFrame,Operation
n288,"java+constructor://CH.ifa.draw.figures.ImageFigure.ImageFigure(java.awt.Image,java.lang.String,java.awt.Point)",ImageFigure,Constructor
n289,java+field://CH.ifa.draw.figures.ArrowTip.fOuterRadius,fOuterRadius,Variable
n29,"java+method://CH.ifa.draw.framework.ConnectionFigure.joinSegments(int,int)",joinSegments,Operation
n290,java+field://CH.ifa.draw.samples.javadraw.BouncingDrawing.serialVersionUID,serialVersionUID,Variable
n291,java+method://CH.ifa.draw.samples.nothing.NothingApplet.createTools(java.awt.Panel),createTools,Operation
n292,java+field://CH.ifa.draw.samples.javadraw.URLTool.fURLTarget,fURLTarget,Variable
n293,java+method://CH.ifa.draw.figures.TextFigure.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),figureInvalidated,Operation
n294,java+method://CH.ifa.draw.samples.pert.PertFigure.handles(),handles,Operation
n295,java+field://CH.ifa.draw.samples.javadraw.AnimationDecorator.fYVelocity,fYVelocity,Variable
n296,java+method://CH.ifa.draw.figures.TextFigure.setCurrentFontSize(int),setCurrentFontSize,Operation
n297,java+method://CH.ifa.draw.util.PaletteIcon.pressed(),pressed,Operation
n298,java+interface://CH.ifa.draw.figures.LineDecoration,LineDecoration,Structure
n299,java+method://CH.ifa.draw.figures.PolyLineFigure.pointCount(),pointCount,Operation
n3,java+field://CH.ifa.draw.applet.DrawApplet.fArrowChoice,fArrowChoice,Variable
n30,java+field://CH.ifa.draw.samples.javadraw.AnimationDecorator.serialVersionUID,serialVersionUID,Variable
n300,java+method://CH.ifa.draw.util.PaletteButton.paintBackground(java.awt.Graphics),paintBackground,Operation
n301,java+constructor://CH.ifa.draw.standard.StandardDrawing.StandardDrawing(),StandardDrawing,Constructor
n302,java+field://CH.ifa.draw.standard.DragTracker.fAnchorFigure,fAnchorFigure,Variable
n303,java+field://CH.ifa.draw.figures.EllipseFigure.fDisplayBox,fDisplayBox,Variable
n304,java+method://CH.ifa.draw.application.DrawApplication.createFileMenu().$anonymous3.actionPerformed(java.awt.event.ActionEvent),actionPerformed,Operation
n305,java+method://CH.ifa.draw.contrib.PolygonFigure.bounds(java.awt.Polygon),bounds,Operation
n306,"java+method://CH.ifa.draw.framework.Figure.moveBy(int,int)",moveBy,Operation
n307,"java+method://CH.ifa.draw.figures.ArrowTip.draw(java.awt.Graphics,int,int,int,int)",draw,Operation
n308,java+constructor://CH.ifa.draw.contrib.PolygonFigure.locator(int).$anonymous1.(),,Constructor
n309,java+method://CH.ifa.draw.figures.LineConnection.connectEnd(CH.ifa.draw.framework.Connector),connectEnd,Operation
n31,java+method://CH.ifa.draw.util.ReverseVectorEnumerator.nextElement(),nextElement,Operation
n310,java+method://CH.ifa.draw.contrib.PolygonFigure.locator(int).$anonymous1.locate(CH.ifa.draw.framework.Figure),locate,Operation
n311,java+method://CH.ifa.draw.contrib.TriangleFigure.write(CH.ifa.draw.util.StorableOutput),write,Operation
n312,"java+constructor://CH.ifa.draw.util.PaletteLayout.PaletteLayout(int,java.awt.Point,boolean)",PaletteLayout,Constructor
n313,java+method://CH.ifa.draw.standard.AbstractLocator.read(CH.ifa.draw.util.StorableInput),read,Operation
n314,java+method://CH.ifa.draw.figures.PolyLineFigure.read(CH.ifa.draw.util.StorableInput),read,Operation
n315,java+package://CH.ifa.draw.samples.net,net,Container
n316,"java+method://CH.ifa.draw.applet.DrawApplet.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean)",paletteUserOver,Operation
n317,java+method://CH.ifa.draw.standard.RelativeLocator.center(),center,Operation
n318,java+constructor://CH.ifa.draw.util.StorableInput.StorableInput(java.io.InputStream),StorableInput,Constructor
n319,java+method://CH.ifa.draw.applet.DrawApplet.readFromStorableInput(java.lang.String),readFromStorableInput,Operation
n32,java+method://CH.ifa.draw.figures.PolyLineFigure.isEmpty(),isEmpty,Operation
n320,java+field://CH.ifa.draw.figures.InsertImageCommand.fView,fView,Variable
n321,java+interface://CH.ifa.draw.framework.PointConstrainer,PointConstrainer,Structure
n322,java+package://CH.ifa.draw.contrib,contrib,Container
n323,java+method://CH.ifa.draw.figures.TextFigure.overlayColumns(),overlayColumns,Operation
n324,"java+constructor://CH.ifa.draw.standard.ConnectionTool.ConnectionTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.ConnectionFigure)",ConnectionTool,Constructor
n325,"java+method://CH.ifa.draw.figures.PolyLineHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",invokeStart,Operation
n326,"java+method://CH.ifa.draw.contrib.PolygonTool.mouseDrag(java.awt.event.MouseEvent,int,int)",mouseDrag,Operation
n327,java+method://CH.ifa.draw.figures.NumberTextFigure.setValue(int),setValue,Operation
n328,java+class://CH.ifa.draw.standard.AbstractLocator,AbstractLocator,Structure
n329,"java+constructor://java.awt.Polygon.Polygon(int[],int[],int)",,Constructor
n33,java+field://CH.ifa.draw.figures.FigureAttributes.serialVersionUID,serialVersionUID,Variable
n330,java+field://CH.ifa.draw.standard.StandardDrawingView.serialVersionUID,serialVersionUID,Variable
n331,java+field://CH.ifa.draw.standard.StandardDrawingView.fLastClick,fLastClick,Variable
n332,java+constructor://java.io.FileOutputStream.FileOutputStream(java.lang.String),,Constructor
n333,java+method://CH.ifa.draw.application.DrawApplication.createFileMenu().$anonymous4.actionPerformed(java.awt.event.ActionEvent),actionPerformed,Operation
n334,java+field://CH.ifa.draw.samples.javadraw.PatternPainter.fImage,fImage,Variable
n335,"java+method://CH.ifa.draw.framework.Tool.mouseUp(java.awt.event.MouseEvent,int,int)",mouseUp,Operation
n336,java+constructor://CH.ifa.draw.figures.ChopEllipseConnector.ChopEllipseConnector(CH.ifa.draw.framework.Figure),ChopEllipseConnector,Constructor
n337,java+method://CH.ifa.draw.samples.javadraw.JavaDrawViewer.drawing(),drawing,Operation
n338,java+method://CH.ifa.draw.figures.LineConnection.startPoint(),startPoint,Operation
n339,java+constructor://java.io.FileInputStream.FileInputStream(java.lang.String),,Constructor
n34,java+method://CH.ifa.draw.framework.DrawingView.addAll(java.util.Vector),addAll,Operation
n340,java+class://CH.ifa.draw.standard.ConnectionTool,ConnectionTool,Structure
n341,java+method://CH.ifa.draw.framework.Drawing.addAll(java.util.Vector),addAll,Operation
n342,java+method://CH.ifa.draw.standard.StandardDrawingView.add(CH.ifa.draw.framework.Figure),add,Operation
n343,java+method://CH.ifa.draw.applet.DrawApplet.createDrawingView(),createDrawingView,Operation
n344,java+method://CH.ifa.draw.framework.FigureChangeListener.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),figureRemoved,Operation
n345,java+method://CH.ifa.draw.standard.ChopBoxConnector.findStart(CH.ifa.draw.framework.ConnectionFigure),findStart,Operation
n346,"java+method://CH.ifa.draw.standard.StandardDrawing.basicDisplayBox(java.awt.Point,java.awt.Point)",basicDisplayBox,Operation
n347,"java+method://CH.ifa.draw.figures.ConnectedTextTool.mouseDown(java.awt.event.MouseEvent,int,int)",mouseDown,Operation
n348,java+field://CH.ifa.draw.figures.RoundRectangleFigure.fDisplayBox,fDisplayBox,Variable
n349,java+method://CH.ifa.draw.framework.Drawing.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),figureRequestUpdate,Operation
n35,"java+method://CH.ifa.draw.figures.TextFigure.basicMoveBy(int,int)",basicMoveBy,Operation
n350,"java+method://CH.ifa.draw.figures.TextFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",basicDisplayBox,Operation
n351,"java+method://CH.ifa.draw.util.FloatingTextField.createOverlay(java.awt.Container,java.awt.Font)",createOverlay,Operation
n352,java+class://CH.ifa.draw.figures.BorderTool,BorderTool,Structure
n353,java+method://CH.ifa.draw.util.PaletteLayout.layoutContainer(java.awt.Container),layoutContainer,Operation
n354,java+constructor://java.io.File.File(java.lang.String),,Constructor
n355,"java+constructor://CH.ifa.draw.standard.FigureTransferCommand.FigureTransferCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",FigureTransferCommand,Constructor
n356,java+field://CH.ifa.draw.contrib.PolygonTool.fPolygon,fPolygon,Variable
n357,java+class://CH.ifa.draw.contrib.TriangleRotationHandle,TriangleRotationHandle,Structure
n358,java+class://CH.ifa.draw.figures.PolyLineFigure,PolyLineFigure,Structure
n359,java+method://CH.ifa.draw.framework.Handle.owner(),owner,Operation
n36,java+constructor://java.io.ObjectInputStream.ObjectInputStream(java.io.InputStream),,Constructor
n360,java+method://CH.ifa.draw.framework.DrawingEditor.drawing(),drawing,Operation
n361,java+field://CH.ifa.draw.applet.DrawApplet.fSimpleUpdate,fSimpleUpdate,Variable
n362,java+method://CH.ifa.draw.samples.javadraw.AnimationDecorator.displayBox(),displayBox,Operation
n363,java+method://CH.ifa.draw.framework.DrawingView.drawHandles(java.awt.Graphics),drawHandles,Operation
n364,"java+method://CH.ifa.draw.figures.PolyLineHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",invokeStep,Operation
n365,java+class://CH.ifa.draw.standard.ChangeConnectionHandle,ChangeConnectionHandle,Structure
n366,java+field://CH.ifa.draw.applet.DrawApplet.fUpdateButton,fUpdateButton,Variable
n367,java+field://CH.ifa.draw.util.PaletteLayout.fGap,fGap,Variable
n368,java+method://CH.ifa.draw.framework.ConnectionFigure.connectEnd(CH.ifa.draw.framework.Connector),connectEnd,Operation
n369,java+method://CH.ifa.draw.figures.ScribbleTool.deactivate(),deactivate,Operation
n37,java+field://CH.ifa.draw.standard.AbstractConnector.serialVersionUID,serialVersionUID,Variable
n370,java+field://CH.ifa.draw.application.DrawApplication.fDefaultToolButton,fDefaultToolButton,Variable
n371,java+method://CH.ifa.draw.applet.DrawApplet.createToolPalette(),createToolPalette,Operation
n372,java+method://CH.ifa.draw.framework.Drawing.orphan(CH.ifa.draw.framework.Figure),orphan,Operation
n373,java+interface://CH.ifa.draw.framework.Locator,Locator,Structure
n374,java+field://CH.ifa.draw.samples.javadraw.FollowURLTool.fApplet,fApplet,Variable
n375,java+method://CH.ifa.draw.framework.DrawingEditor.showStatus(java.lang.String),showStatus,Operation
n376,java+method://CH.ifa.draw.figures.FigureAttributes.get(java.lang.String),get,Operation
n377,java+method://CH.ifa.draw.standard.StandardDrawingView.getFigureSelection(),getFigureSelection,Operation
n378,java+constructor://CH.ifa.draw.figures.ShortestDistanceConnector.ShortestDistanceConnector(CH.ifa.draw.framework.Figure),ShortestDistanceConnector,Constructor
