id,fullName,name,type
n10191,@java+method#com.fsck.k9.notification.BaseNotificationsTest.testIsDeleteActionEnabled_NotificationQuickDelete_ALWAYS(),testIsDeleteActionEnabled_NotificationQuickDelete_ALWAYS,Operation
n10192,@java+field#com.fsck.k9.ui.message.LocalMessageExtractorLoader.messageViewInfoExtractor,messageViewInfoExtractor,Variable
n10193,@java+field#com.fsck.k9.activity.setup.FontSizeSettings.PREFERENCE_MESSAGE_LIST_SUBJECT_FONT,PREFERENCE_MESSAGE_LIST_SUBJECT_FONT,Variable
n10194,"@java+method#com.fsck.k9.mail.store.webdav.WebDavHandler.endElement(java.lang.String,java.lang.String,java.lang.String)",endElement,Operation
n10195,@java+constructor#com.fsck.k9.controller.MessagingControllerCommands.PendingExpunge.PendingExpunge(java.lang.String),PendingExpunge,Constructor
n10196,@java+method#com.fsck.k9.K9.autofitWidth(),autofitWidth,Operation
n10197,@java+field#com.fsck.k9.mail.store.imap.ImapFolderPusher.wakeLock,wakeLock,Variable
n10198,@java+field#com.fsck.k9.search.SearchAccount.mDescription,mDescription,Variable
n10199,@java+field#com.fsck.k9.mail.filter.SmtpDataStuffing.STATE_CR,STATE_CR,Variable
n102,@java+field#com.fsck.k9.preferences.CheckBoxListPreference.mPendingItems,mPendingItems,Variable
n1020,@java+field#com.fsck.k9.AccountStats.serialVersionUID,serialVersionUID,Variable
n10200,@java+method#com.fsck.k9.notification.NotificationContentCreatorTest.createFromMessage_withRegularMessage(),createFromMessage_withRegularMessage,Operation
n10201,"@java+method#com.fsck.k9.message.html.HttpUriParser.tryMatchAuthority(java.lang.String,int)",tryMatchAuthority,Operation
n10202,"@java+constructor#com.fsck.k9.mail.store.imap.NamespaceResponse.NamespaceResponse(java.lang.String,java.lang.String)",NamespaceResponse,Constructor
n10203,@java+field#com.fsck.k9.mail.ssl.DefaultTrustedSocketFactory.BLACKLISTED_PROTOCOLS,BLACKLISTED_PROTOCOLS,Variable
n10204,@java+method#com.fsck.k9.activity.compose.ComposeCryptoStatus.getAttachErrorStateOrNull(),getAttachErrorStateOrNull,Operation
n10205,@java+method#com.fsck.k9.mail.filter.SignSafeOutputStream.State.nextState(int),nextState,Operation
n10206,@java+class#com.fsck.k9.activity.Accounts.PasswordPromptDialog,PasswordPromptDialog,Structure
n10207,@java+field#com.fsck.k9.activity.compose.RecipientPresenter.OPENPGP_USER_INTERACTION,OPENPGP_USER_INTERACTION,Variable
n10208,@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelper.findPartsForMultipartSignaturePass(),findPartsForMultipartSignaturePass,Operation
n10209,@java+method#com.fsck.k9.search.SearchAccount.setEmail(java.lang.String),setEmail,Operation
n1021,@java+class#com.fsck.k9.preferences.SettingsImporter.ImportedSettings,ImportedSettings,Structure
n10210,@java+method#com.fsck.k9.activity.Accounts.onEmptyTrash(com.fsck.k9.Account),onEmptyTrash,Operation
n10211,@java+method#com.fsck.k9.notification.WearNotificationsTest.verifyExtendWasOnlyCalledOnce(),verifyExtendWasOnlyCalledOnce,Operation
n10212,@java+method#com.fsck.k9.mailstore.MessageViewInfoExtractorTest.extractMessage_withCryptoAnnotation_andExtraText(),extractMessage_withCryptoAnnotation_andExtraText,Operation
n10213,@java+method#com.fsck.k9.mailstore.LocalStore.getMessageCount(),getMessageCount,Operation
n10214,@java+field#com.fsck.k9.activity.setup.SliderPreference.SEEKBAR_RESOLUTION,SEEKBAR_RESOLUTION,Variable
n10215,@java+field#com.fsck.k9.mailstore.LocalStore.GET_ATTACHMENT_COLS,GET_ATTACHMENT_COLS,Variable
n10216,@java+class#com.fsck.k9.mail.store.imap.ImapStore.StoreImapSettings,StoreImapSettings,Structure
n10217,@java+method#com.fsck.k9.FontSizes.getFolderName(),getFolderName,Operation
n10218,@java+method#com.fsck.k9.fragment.MessageListFragment.isLast(com.fsck.k9.activity.MessageReference),isLast,Operation
n10219,@java+field#com.fsck.k9.mailstore.migrations.MigrationTo60Test.UID,UID,Variable
n1022,@java+field#com.fsck.k9.notification.NotificationContent.starred,starred,Variable
n10220,@java+method#com.fsck.k9.mailstore.DeferredFileBody.writeMemoryToFile(),writeMemoryToFile,Operation
n10221,@java+interface#com.fsck.k9.mail.BodyFactory,BodyFactory,Structure
n10222,@java+field#com.fsck.k9.mail.transport.mockServer.MockSmtpServer.MockServerThread.output,output,Variable
n10223,@java+method#com.fsck.k9.mailstore.DeferredFileBody.getSize(),getSize,Operation
n10224,@java+constructor#com.fsck.k9.ui.crypto.OpenPgpApiFactory.OpenPgpApiFactory(),,Constructor
n10225,@java+method#com.fsck.k9.mail.store.imap.ImapPusher.setLastRefresh(long),setLastRefresh,Operation
n10226,@java+field#com.fsck.k9.view.RigidWebView.MAX_RESIZE_INTERVAL,MAX_RESIZE_INTERVAL,Variable
n10227,@java+field#com.fsck.k9.activity.MessageCompose.Action.titleResource,titleResource,Variable
n10228,@java+field#com.fsck.k9.K9.mConfirmDelete,mConfirmDelete,Variable
n10229,@java+field#com.fsck.k9.activity.Accounts.AccountClickListener.search,search,Variable
n1023,@java+class#com.fsck.k9.mailstore.migrations.Migrations,Migrations,Structure
n10230,@java+class#com.fsck.k9.mail.Message,Message,Structure
n10231,@java+class#com.fsck.k9.mailstore.migrations.MigrationTo51.MimeStructureState,MimeStructureState,Structure
n10232,@java+field#com.fsck.k9.mail.store.imap.ImapStore.connections,connections,Variable
n10233,"@java+method#com.fsck.k9.controller.MessagingControllerPushReceiver.setPushActive(java.lang.String,boolean)",setPushActive,Operation
n10234,@java+method#com.fsck.k9.notification.NotificationData.isNotificationInUse(int),isNotificationInUse,Operation
n10235,@java+class#com.fsck.k9.activity.MessageCompose.SendMessageTask,SendMessageTask,Structure
n10236,@java+package#com.fsck.k9.activity.loader,loader,Container
n10237,@java+method#com.fsck.k9.controller.MessagingControllerTest.refreshRemoteSynchronous_shouldNotDeleteSpecialFoldersNotOnRemote(),refreshRemoteSynchronous_shouldNotDeleteSpecialFoldersNotOnRemote,Operation
n10238,@java+constructor#com.fsck.k9.mail.store.webdav.DataSet.DataSet(),,Constructor
n10239,@java+field#com.fsck.k9.mailstore.StorageManager.SamsungGalaxySStorageProvider.ID,ID,Variable
n1024,@java+method#com.fsck.k9.mail.transport.smtp.SmtpTransport.sendHello(java.lang.String),sendHello,Operation
n10240,@java+class#com.fsck.k9.mail.transport.mockServer.MockSmtpServer.CloseConnection,CloseConnection,Structure
n10241,@java+method#com.fsck.k9.mailstore.LocalMessage.hasAttachments(),hasAttachments,Operation
n10242,"@java+method#com.fsck.k9.service.MailService.actionCancel(com.fsck.k9.controller.Context,java.lang.Integer)",actionCancel,Operation
n10243,@java+method#com.fsck.k9.search.SearchAccount.setDescription(java.lang.String),setDescription,Operation
n10244,@java+method#com.fsck.k9.autocrypt.AutocryptHeaderParserTest.getValidAutocryptHeader__withNoHeader__shouldReturnNull(),getValidAutocryptHeader__withNoHeader__shouldReturnNull,Operation
n10245,@java+field#com.fsck.k9.Account.inboxFolderName,inboxFolderName,Variable
n10246,@java+class#com.fsck.k9.mailstore.UnavailableStorageException,UnavailableStorageException,Structure
n10247,@java+field#com.fsck.k9.search.SearchAccount.mEmail,mEmail,Variable
n10248,@java+method#com.fsck.k9.activity.compose.RecipientPresenter.onCcTokenAdded(),onCcTokenAdded,Operation
n10249,"@java+method#com.fsck.k9.service.PollService.startService(com.fsck.k9.provider.Intent,int)",startService,Operation
n1025,@java+constructor#com.fsck.k9.mail.store.imap.ImapPushState.ImapPushState(long),ImapPushState,Constructor
n10250,@java+method#com.fsck.k9.controller.MessagingControllerTest.clearFolderSynchronous_shouldClearAllMessagesInTheFolder(),clearFolderSynchronous_shouldClearAllMessagesInTheFolder,Operation
n10251,"@java+method#com.fsck.k9.activity.MessageCompose.$anonymous1.startIntentSenderForMessageLoaderHelper(com.fsck.k9.ui.messageview.IntentSender,int,com.fsck.k9.provider.Intent,int,int,int)",startIntentSenderForMessageLoaderHelper,Operation
n10252,@java+method#com.fsck.k9.message.html.HtmlProcessor.addCustomHeadContents(com.fsck.k9.message.html.Document),addCustomHeadContents,Operation
n10253,@java+field#com.fsck.k9.preferences.SettingsImporter.ImportContents.globalSettings,globalSettings,Variable
n10254,@java+method#com.fsck.k9.mail.power.TracingPowerManager.TracingWakeLock.setReferenceCounted(boolean),setReferenceCounted,Operation
n10255,@java+method#com.fsck.k9.view.RecipientSelectView.setShowCryptoEnabled(boolean),setShowCryptoEnabled,Operation
n10256,"@java+method#com.fsck.k9.ui.compose.QuotedMessageMvpView.showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode,com.fsck.k9.message.SimpleMessageFormat)",showOrHideQuotedText,Operation
n10257,@java+method#com.fsck.k9.mail.internet.ListHeadersTest.getListPostAddresses_withMessageWithNo_shouldReturnEmptyList(),getListPostAddresses_withMessageWithNo_shouldReturnEmptyList,Operation
n10258,@java+method#com.fsck.k9.provider.EmailProvider.getDatabase(com.fsck.k9.Account),getDatabase,Operation
n10259,@java+method#com.fsck.k9.mail.helpers.TestMessageBuilder.messageSize(long),messageSize,Operation
n1026,@java+class#com.fsck.k9.activity.ColorPickerDialog,ColorPickerDialog,Structure
n10260,@java+method#com.fsck.k9.activity.MessageLoaderHelper.MessageLoaderCallbacks.onDownloadErrorMessageNotFound(),onDownloadErrorMessageNotFound,Operation
n10261,@java+class#com.fsck.k9.mailstore.migrations.MigrationTo60Test,MigrationTo60Test,Structure
n10262,@java+field#com.fsck.k9.notification.DeviceNotificationsTest.SUBJECT_2,SUBJECT_2,Variable
n10263,"@java+method#com.fsck.k9.service.CoreService.startService(com.fsck.k9.provider.Intent,int)",startService,Operation
n10264,@java+method#com.fsck.k9.mailstore.LocalMessage.updateHeader(),updateHeader,Operation
n10265,@java+package#com.fsck.k9.mail.transport.smtp,smtp,Container
n10266,@java+method#com.fsck.k9.mail.store.imap.ImapResponse.isContinuationRequested(),isContinuationRequested,Operation
n10267,@java+method#com.fsck.k9.ui.messageview.MessageViewFragment.onReplyAll(),onReplyAll,Operation
n10268,@java+package#com.fsck.k9.activity.setup,setup,Container
n10269,@java+method#com.fsck.k9.mail.TransportUrisTest.encodeThenDecode(),encodeThenDecode,Operation
n1027,@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelper.processAutocryptHeaderForCurrentPart().$anonymous1.onReturn(com.fsck.k9.provider.Intent),onReturn,Operation
n10270,@java+field#com.fsck.k9.activity.AlternateRecipientAdapter.RecipientTokenHolder.headerAddressLabel,headerAddressLabel,Variable
n10271,@java+field#com.fsck.k9.Account.sentFolderName,sentFolderName,Variable
n10272,@java+method#com.fsck.k9.service.MailService.isSyncDisabled(),isSyncDisabled,Operation
n10273,@java+method#com.fsck.k9.provider.EmailProviderTest.query_withInvalidURI_throwsIllegalArgumentException(),query_withInvalidURI_throwsIllegalArgumentException,Operation
n10274,@java+method#com.fsck.k9.provider.AttachmentTempFileProvider.deleteOldTemporaryFiles(com.fsck.k9.controller.Context),deleteOldTemporaryFiles,Operation
n10275,@java+field#com.fsck.k9.activity.compose.RecipientLoader.INDEX_EMAIL,INDEX_EMAIL,Variable
n10276,@java+method#com.fsck.k9.mailstore.LockableDatabase.lockWrite(),lockWrite,Operation
n10277,@java+field#com.fsck.k9.remotecontrol.K9RemoteControl.K9_ACCOUNT_DESCRIPTIONS,K9_ACCOUNT_DESCRIPTIONS,Variable
n10278,@java+field#com.fsck.k9.mail.store.imap.ImapFolderPusher.NORMAL_DELAY_TIME,NORMAL_DELAY_TIME,Variable
n10279,@java+method#com.fsck.k9.mail.store.imap.CopyUidResponseTest.parse_withUnbalancedCopyUidArguments_shouldReturnNull(),parse_withUnbalancedCopyUidArguments_shouldReturnNull,Operation
n1028,@java+method#com.fsck.k9.activity.compose.IdentityAdapter.getIdentityDescription(com.fsck.k9.Identity),getIdentityDescription,Operation
n10280,@java+field#com.fsck.k9.helper.Utility.IMG_PATTERN,IMG_PATTERN,Variable
n10281,@java+method#com.fsck.k9.notification.RemoveNotificationResult.createNotification(com.fsck.k9.notification.NotificationHolder),createNotification,Operation
n10282,@java+field#com.fsck.k9.helper.ContactItem.displayName,displayName,Variable
n10283,@java+class#com.fsck.k9.activity.ManageIdentities,ManageIdentities,Structure
n10284,@java+field#com.fsck.k9.activity.Accounts.AccountsAdapter.AccountViewHolder.description,description,Variable
n10285,@java+method#com.fsck.k9.mail.store.webdav.WebDavStore.getMessageUrlsXml(java.lang.String[]),getMessageUrlsXml,Operation
n10286,@java+method#com.fsck.k9.message.extractors.AttachmentInfoExtractorTest.extractInfoForDb__withNoBody__shouldReturnContentNotAvailable(),extractInfoForDb__withNoBody__shouldReturnContentNotAvailable,Operation
n10287,@java+method#com.fsck.k9.ui.messageview.MessageCryptoPresenter.MessageCryptoMvpView.restartMessageCryptoProcessing(),restartMessageCryptoProcessing,Operation
n10288,@java+method#com.fsck.k9.mail.Part.setServerExtra(java.lang.String),setServerExtra,Operation
n10289,@java+field#com.fsck.k9.mailstore.CryptoResultAnnotation.overrideCryptoWarning,overrideCryptoWarning,Variable
n1029,@java+method#com.fsck.k9.mail.filter.LineWrapOutputStream.flush(),flush,Operation
n10290,@java+method#com.fsck.k9.message.AutocryptStatusInteractor.RecipientAutocryptStatus.hasPendingIntent(),hasPendingIntent,Operation
n10291,@java+method#com.fsck.k9.message.MessageBuilder.setSignature(java.lang.String),setSignature,Operation
n10292,@java+method#com.fsck.k9.mailstore.MoreMessagesTest.FALSE_getDatabaseName_shouldReturnFalse(),FALSE_getDatabaseName_shouldReturnFalse,Operation
n10293,"@java+method#com.fsck.k9.controller.MessagingController.actOnMessagesGroupedByAccountAndFolder(java.util.List,com.fsck.k9.controller.MessagingController.MessageActor)",actOnMessagesGroupedByAccountAndFolder,Operation
n10294,"@java+constructor#com.fsck.k9.controller.MessagingController.copyMessages(com.fsck.k9.Account,java.lang.String,java.util.List,java.lang.String).$anonymous1.()",,Constructor
n10295,@java+field#com.fsck.k9.activity.Accounts.PasswordPromptDialog.mUseIncoming,mUseIncoming,Variable
n10296,@java+method#com.fsck.k9.notification.NotificationDataTest.testRemoveDoesNotLeakNotificationIds(),testRemoveDoesNotLeakNotificationIds,Operation
n10297,@java+method#com.fsck.k9.activity.MessageReference.getFolderName(),getFolderName,Operation
n10298,@java+method#com.fsck.k9.activity.MessageReferenceTest.parseIdentityStringWithCorruptFlag(),parseIdentityStringWithCorruptFlag,Operation
n10299,@java+method#com.fsck.k9.mailstore.BinaryMemoryBody.setEncoding(java.lang.String),setEncoding,Operation
n103,"@java+method#com.fsck.k9.preferences.SettingsExporter.writeAccount(com.fsck.k9.preferences.XmlSerializer,com.fsck.k9.Account,java.util.Map)",writeAccount,Operation
n1030,@java+field#com.fsck.k9.mail.store.webdav.WebDavMessageTest.message,message,Variable
n10300,@java+field#com.fsck.k9.mail.filter.LineWrapOutputStream.bufferStart,bufferStart,Variable
n10301,"@java+method#com.fsck.k9.mail.internet.MimeBodyPart.setHeader(java.lang.String,java.lang.String)",setHeader,Operation
n10302,@java+field#com.fsck.k9.activity.compose.RecipientMvpView.VIEW_INDEX_BCC_EXPANDER_VISIBLE,VIEW_INDEX_BCC_EXPANDER_VISIBLE,Variable
n10303,@java+field#com.fsck.k9.mail.ServerSettings.Type.defaultTlsPort,defaultTlsPort,Variable
n10304,@java+field#org.openintents.openpgp.util.OpenPgpApi.ACTION_BACKUP,ACTION_BACKUP,Variable
n10305,@java+method#com.fsck.k9.preferences.AccountSettings.RingtoneSetting.fromString(java.lang.String),fromString,Operation
n10306,@java+method#com.fsck.k9.activity.setup.AccountSettings.onCreate(com.fsck.k9.fragment.Bundle).$anonymous27.onPreferenceClick(com.fsck.k9.activity.Preference),onPreferenceClick,Operation
n10307,@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelperTest.multipartSigned__withSignOnlyDisabledAndNullBody__shouldReturnNothing(),multipartSigned__withSignOnlyDisabledAndNullBody__shouldReturnNothing,Operation
n10308,@java+field#com.fsck.k9.mail.transport.smtp.SmtpTransport.password,password,Variable
n10309,@java+method#com.fsck.k9.message.extractors.TextPartFinderTest.findFirstTextPart_withMultipartMixedContainingMultipartAlternative(),findFirstTextPart_withMultipartMixedContainingMultipartAlternative,Operation
n1031,@java+method#org.openintents.openpgp.util.ParcelFileDescriptorUtil.TransferThread.run(),run,Operation
n10310,@java+field#com.fsck.k9.preferences.SettingsImporter.ImportContents.accounts,accounts,Variable
n10311,@java+method#com.fsck.k9.Account.isNotifyContactsMailOnly(),isNotifyContactsMailOnly,Operation
n10312,@java+method#com.fsck.k9.fragment.MessageListFragment.groupMessagesByAccount(java.util.List),groupMessagesByAccount,Operation
n10313,@java+method#com.fsck.k9.activity.Accounts.initializeActionBar(),initializeActionBar,Operation
n10314,@java+method#com.fsck.k9.mail.store.imap.ImapConnection.shouldEnableCompression(),shouldEnableCompression,Operation
n10315,@java+constructor#com.fsck.k9.cache.EmailProviderCache.EmailProviderCache(java.lang.String),EmailProviderCache,Constructor
n10316,@java+method#com.fsck.k9.mailstore.FileBackedBody.setEncoding(java.lang.String),setEncoding,Operation
n10317,@java+field#com.fsck.k9.mailstore.LocalFolder.pushState,pushState,Variable
n10318,"@java+method#com.fsck.k9.ui.messageview.MessageTopView.shouldShowPicturesFromSender(com.fsck.k9.Account.ShowPictures,com.fsck.k9.mail.Message)",shouldShowPicturesFromSender,Operation
n10319,@java+field#com.fsck.k9.mail.internet.TextBody.composedMessageLength,composedMessageLength,Variable
n1032,@java+method#org.openintents.openpgp.util.OpenPgpApi.PermissionPingCallback.onPgpPermissionCheckResult(com.fsck.k9.provider.Intent),onPgpPermissionCheckResult,Operation
n10320,@java+method#com.fsck.k9.message.TextBodyBuilder.setIncludeQuotedText(boolean),setIncludeQuotedText,Operation
n10321,@java+field#com.fsck.k9.message.html.HtmlConverter.PREVIEW_OBJECT_REPLACEMENT,PREVIEW_OBJECT_REPLACEMENT,Variable
n10322,@java+method#com.fsck.k9.mailstore.MimePartStreamParser.PartBuilder.raw(java.io.InputStream),raw,Operation
n10323,@java+method#com.fsck.k9.mail.ssl.TrustManagerFactoryTest.tearDown(),tearDown,Operation
n10324,@java+method#com.fsck.k9.mail.store.webdav.WebDavFolder.getMessageUrls(java.lang.String[]),getMessageUrls,Operation
n10325,"@java+method#com.fsck.k9.ui.crypto.MessageCryptoHelper.addErrorAnnotation(com.fsck.k9.mail.Part,com.fsck.k9.mailstore.CryptoResultAnnotation.CryptoError,com.fsck.k9.mail.internet.MimeBodyPart)",addErrorAnnotation,Operation
